Email_ID,Sender_Domain_Reputation,Email_Subject_Type,URL_Legitimacy_Score,Attachment_Type,Email_Presentation,User_ID,Stress_Level,Curiosity_Index,Urgency_Trigger,Prior_Training,Email_Opened,Link_Clicked,Attachment_Downloaded,Reported_Phishing,Time_to_React
984,0.07513778173580876,Curiosity,0.14879596940511564,none,Well_Formed,180,0.7226835744744866,0.2013991027938874,1,1,0,1,0,0,
985,0.7281887562036033,Fear,0.4626756050653935,.pdf,Poorly_Formed,177,0.31922529778618847,0.959024175972966,0,0,1,0,1,0,19.0
986,0.49549131620619846,Reward,0.9809873781626851,.pdf,Well_Formed,139,0.9059116712346476,0.6134018465221711,0,1,1,0,0,0,235.0
987,0.688402396427736,Reward,0.4834074359731466,.pdf,Poorly_Formed,194,0.12663712551837436,0.26167136663750645,1,0,0,0,0,0,
988,0.4348273386037462,Curiosity,0.8635475225145451,.zip,Poorly_Formed,186,0.1785197892725987,0.0669910943958476,1,0,0,0,0,0,
989,0.2464020332391068,Curiosity,0.5887315221313199,.zip,Well_Formed,164,0.4930301251588023,0.028191340447222157,0,0,0,0,0,0,
990,0.8191023176741997,Fear,0.37532990791960186,.pdf,Well_Formed,161,0.08193843903814613,0.24474507963692727,0,1,0,0,0,1,
991,0.7994158789689793,Reward,0.2857835555258702,.zip,Poorly_Formed,175,0.19598018470176193,0.8814858195889105,1,0,0,0,1,0,
992,0.6946964708544268,Reward,0.20322309108608727,.pdf,Well_Formed,13,0.9437663822120144,0.4159136542975095,1,1,1,0,0,0,249.0
993,0.2721451372299627,Reward,0.7617981913776972,none,Well_Formed,40,0.9764896611478872,0.720333369165993,0,1,1,0,0,0,291.0
994,0.5902306668690871,Reward,0.3865405068230279,none,Well_Formed,89,0.37625932933042194,0.9182850353799578,0,1,1,0,0,1,23.0
995,0.3609738969400268,Reward,0.5112754622007512,.pdf,Well_Formed,68,0.9232860210139356,0.4080404616028166,1,1,1,1,0,0,284.0
996,0.09158207332663415,Urgency,0.4923254800011819,.zip,Well_Formed,42,0.5448246756734317,0.19127737103739706,1,0,0,1,0,0,
997,0.9173135754622428,Curiosity,0.5772790292331312,none,Poorly_Formed,147,0.26974246587376705,0.5171179308569195,0,0,0,0,0,0,
998,0.1368186309189614,Urgency,0.8655771456245522,none,Poorly_Formed,94,0.7023987210805986,0.9080836870598544,0,0,1,0,0,0,180.0
999,0.9502373538208024,Reward,0.9807393435834294,.zip,Poorly_Formed,19,0.6589018065748572,0.8043744141377006,1,1,1,0,1,0,167.0
1000,0.44600577295795574,Fear,0.40758420857381694,none,Poorly_Formed,186,0.9891253191087334,0.06582984336315378,0,1,0,0,0,0,
